"","X","FC","pval","adj_pval"
"220","F6ZRH8",0.250835443665967,0.59565343703938,0.819270523667983
"221","HRG",0.818512385863411,0.294988674883436,0.554919358991992
"222","TPP1",-0.653610619361302,0.182504881781345,0.443570139175276
"223","VIT",0.432391211908552,0.274167066623824,0.531901697814701
"224","CP",0.975425275257546,0.040328851440569,0.217443188695027
"225","SOD3",-0.742282737557645,0.263354965953385,0.520044544569555
"226","COLGALT1",-4.99308993041159,0.0303227733031339,0.191070005271555
"227","SERPINA5",2.69056439520471,0.0491056762482047,0.242285553564255
"228","GAS8",-0.163442989752976,0.818476189247344,0.945589918096101
"229","PACSIN2",-0.379992252120847,0.599952261285445,0.821400609037403
"230","CFB",0.561548533475005,0.299746645387991,0.557121870463178
"231","F9",0.697188391785918,0.184076898591769,0.443650774025324
"232","KNG1",0.762752189547996,0.212879725583989,0.471861309292982
"233","H9GZV1",2.76843276046244,0.0113973544728454,0.112468233760342
"234","TKT",-1.22784494312164,0.137500437246632,0.372604811813413
"235","APOH",0.393783460354282,0.323448760123222,0.579327745015222
"236","C5",1.33644601983655,0.149177610295634,0.398060664207226
"237","ENAM",1.4879181460804,0.376162151334455,0.632898532031241
"238","FETUB",1.04262191003209,0.155481339760598,0.406906326282447
"239","TGFB1",-0.384584309346376,0.39924854687004,0.650115320742549
"240","CAP2",-0.637833043852712,0.370266542461128,0.631214815945373
"241","ADH5",-1.87766722696642,0.313049603782232,0.572464834888488
"242","ADIPOQ",1.41222047698546,0.0456457499244457,0.236363635747377
"243","C8A",0.0684400226425872,0.864702386792923,0.952082838510945
"244","CLTC",-1.25820990357682,0.126255177854824,0.361587346617649
"245","EIF5A2",-2.44859839471922,0.0638669682911846,0.269374390453948
"246","ITIH1",0.290383450852786,0.548274337703925,0.776009795595026
"247","SERPINA6",2.02791577779259,0.00110922256991894,0.0527384912788734
"248","VIM",-0.293523603810041,0.511117767645042,0.742540534662102
"249","CPQ",-0.927864761315673,0.2513818533712,0.51291116050831
"250","COL11A2",-0.181045253682555,0.723197592262955,0.881013290914829
"251","A0A5F5PUU0",-0.888033367190733,0.482133328385326,0.717094617113528
"252","A0A5F5PXB8",1.78109824209254,0.00495120330656063,0.0719299813703114
"253","MAPK3",-1.57304346801954,0.125986569423521,0.361587346617649
"254","WNT5A",0.177751440131964,0.641136966306869,0.836217604994943
"255","F6Q1M4",0.352603655158161,0.889258341985865,0.961963163442201
"256","AMBP",0.400601160082481,0.259002045785722,0.518716749017186
"257","TRAF2",0.245160796455576,0.552342170526798,0.778638693222413
"258","LCP1",-0.457855556940773,0.460032630635554,0.697220830961003
"259","LINGO1",-0.113784729118228,0.862209177456752,0.952082838510945
"260","NUP210L",1.17561635822049,0.0715732659622807,0.283581955289945
"261","DKK3",-0.961745732688502,0.270653524177818,0.528178332630593
"262","PDCD6IP",-1.26122770240799,0.265712681100427,0.520478397810948
"263","CPB2",1.08286026313511,0.00619533039558496,0.0875718323484036
"264","FTL",0.589460307212983,0.59660205772608,0.819270523667983
"265","RPS6KA1",-0.0996909715975427,0.825396929117208,0.949831434244957
"266","TGFBI",0.0337283966146558,0.929144361390622,0.979404673587799
"267","LOC111770943",-0.847829776484135,0.193174194640892,0.451027249094583
"268","PGD",1.15184094750271,0.0935205784343116,0.326014111950082
"269","PFN1",-0.433786089586562,0.461258905377642,0.697220830961003
"270","HPX",1.33661058994919,0.0100775070210546,0.103343846510031
"271","KCNN4",1.99399289027072,0.0357503320048583,0.20127624089297
"272","SERPINB10",-1.04376265064378,0.221786573605958,0.483439740141115
"273","A0A3Q2HR98",-0.759448840253125,0.301463650747762,0.557121870463178
"274","BPIFA2",1.50068278666326,0.0680912316847412,0.276059799776121
"275","GOT2",2.41410568311759,0.0229790830411104,0.16024080574001
"276","WARS1",-0.580252567348619,0.44670777570521,0.691207593768713
"277","PLS3",-0.872410974556743,0.161226246923546,0.415375995768545
"278","KIAA0100",4.96255210522316,0.0631287879654991,0.268425659398017
"279","KPLCE",0.00583635163991403,0.994281375235256,0.995820987403674
"280","LDHB",-0.278969376060584,0.755054405799189,0.906047533105406
"281","A0A5F5PPB8",1.60420752508445,0.00967022017928025,0.103214799056399
"282","DDX55",0.892061518072484,0.103942498522698,0.333508752928658
